id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean,reach_address,reachability,sector_score,geo_score,data_completeness,kmf_score,tier,sector_level_1_clean
843431,L_61295852710,+61 2 9585 2710,Mister Minit Westfield Hurstville,NSW,hurstville,"Shop 151A Westfield Hurstville Cnr Cross Street and, Park Rd, Hurstville NSW 2220, Australia",,,Shoe repair shop,False,61295852710,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Retail
2314159,L_61295872216,61295872216,Cantina Mexican Restaurant The,NSW,kogarah,13 Princes Highway Kogarah  NSW  2217,F&B,Dine-in Restaurant,Restaurant,False,61295872216,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,10,10,90.0,Tier 1,F&B
2308814,L_61295995975,+61 2 9599 5975,The Roll Japanese Restaurant,NSW,rockdale,"7/10 King St, Rockdale NSW 2216, Australia",F&B,International Restaurant,Japanese restaurant,False,61295995975,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2314172,L_61296009667,61296009667,Raffellini Restaurant,NSW,liverpool,387 Hume Highway Liverpool  NSW  2170,F&B,Dine-in Restaurant,Restaurant,False,61296009667,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2317280,L_61296021766,61296021766,Oporto Liverpool Megacentre Drive Thru,NSW,liverpool,"2/20 Orange Grove Rd, Liverpool NSW 2170, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,False,61296021766,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1041940,L_61296025331,+61 2 9602 5331,Lisle'S Quality Cakes,NSW,moorebank,"
Moorebank Shp Ctre,
MOOREBANK, NSW, 2170
",Food Retailers,Cake & Pastry Retailers,Restaurant,False,61296025331,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1037892,L_61296041260,+61 2 9604 1260,Rima'S Cafe,NSW,smithfield,"
72 Percival Rd,
SMITHFIELD, NSW, 2164
",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",,False,61296041260,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
993768,L_61296187700,+61 2 9618 7700,Crossroad Drum Co,NSW,ingleburn,"
3/ 13 York Rd,
INGLEBURN, NSW, 2565
",Restaurant,"Drum Manufacturing, Reconditioners & Traders",Ice cream & frozen yogurt,False,61296187700,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1652815,L_61296258863,+61 2 9625 8863,The Village Hotel,NSW,blacktown,"77 Mount Druitt Rd, Mount Druitt, Blacktown, New South Wales 2770 Australia",F&B,Dine-in Restaurant,"Steakhouse, Bar",False,61296258863,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1007164,L_61296375805,+61 2 9637 5805,Dellwood Butchery,NSW,granville,"19 Dellwood St, Granville, NSW 2142",Retail,Butchers Shop,Butcher shop,False,61296375805,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,10,10,81.0,Tier 1,Retail
1042069,L_61296350188,+61 2 9635 0188,Matilda'S Alterations,NSW,parramatta,"
Shop 18b Greenway Arcade 222 Church St,
PARRAMATTA, NSW, 2150
",Clothing,Clothing Mending &/or Alterations,Gents tailor,False,61296350188,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
1036708,L_61296356768,+61 2 9635 6768,Goodies Cafe & Convenience,NSW,parramatta,"103 George St, Parramatta, NSWCafes ParramattaCafe Parramatta",Cafes,Cafes Parramatta,,False,61296356768,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
990011,L_61296379915,+61 2 9637 9915,Ba Computer Systems,NSW,merrylands,"
11, 26/ 28 Paton St,
MERRYLANDS, NSW, 2160
",Retail,Computer Networking & Installation,Computer store,False,61296379915,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,10,10,81.0,Tier 1,Retail
2270376,L_61296380190,+61 2 9638 0190,Cherry Beans Coffee Roasters Headquarters,NSW,rydalmere,"7 Clyde St, Rydalmere NSW 2116, Australia",F&B,Cafe & Dessert,Coffee roasters,False,61296380190,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2302838,L_61296421491,+61 2 9642 1491,St Peter'S Cafeì On Wentworth,NSW,greenacre,"29 Wentworth St, Greenacre NSW 2190, Australia",F&B,CafÃ© & Dessert,Cafe,False,61296421491,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
991128,L_61296463515,+61 2 9646 3515,Rothman Chinese Restaurant,NSW,berala,"
154 Woodburn Road,
BERALA, NSW, 2141
",Restaurants & Bistros,Restaurants & Bistros,Restaurant,False,61296463515,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1012063,L_61296491888,+61 2 9649 1888,Leading One Auburn,NSW,auburn,"33 Queen St, Auburn, NSW, 2144",Retail Shopping,Mobile Phones Retailers,Mobile phone repair,False,61296491888,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,10,10,81.0,Tier 1,Retail
1005907,L_61296495373,+61 2 9649 5373,Sarah Bakery,NSW,auburn,"156 South Pde, Auburn, NSW 2144",Foods,Foods,Restaurant,False,61296495373,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,10,10,90.0,Tier 1,F&B
1017074,L_61296495600,+61 2 9649 5600,Lidcombe Catholic Workmen'S Club,NSW,lidcombe,"24 John St, Lidcombe, NSW 2141",Food & Drink,Restaurants,Restaurant,False,61296495600,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,10,10,90.0,Tier 1,F&B
1038109,L_61296601658,+61 2 9660 1658,The Spot Glebe,NSW,glebe,"367 Glebe Point Rd,
GLEBE, NSW, 2037",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Restaurant,False,61296601658,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1017264,L_61296634091,+61 2 9663 4091,Vito Italian Restaurant,NSW,kingsford,"36 Gardeners Rd, KINGSFORD, NSW 2032",Food & Drink,Restaurants,Restaurant,False,61296634091,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2314284,L_61296651390,61296651390,Havelock Meats,NSW,coogee,7 Havelock Avenue Coogee  NSW  2034,F&B,Others,Food,False,61296651390,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2314298,L_61296692970,61296692970,Twin Restaurant,NSW,sydney,"560 Botany Rd Alexandria, Sydney NSW 2015",F&B,Dine-in Restaurant,Restaurants,False,61296692970,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
853497,L_61296753954,+61 2 9675 3954,Vedha Enterprises,NSW,rooty hill,"34 Rooty Hill Rd N, Rooty Hill NSW 2766, Australia",F&B,Dine-in Restaurant,Bengali restaurant,False,61296753954,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2317459,L_61296776444,61296776444,Woolworths Kings Langley,NSW,kings langley,"125 James Cook Dr, Kings Langley NSW 2147, Australia",F&B,Food Retail,Supermarket,False,61296776444,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1032645,L_61296802230,+61 2 9680 2230,Devlin'S Cakes,NSW,castle hill,"
Shop 110 Castle Mall,
CASTLE HILL, NSW, 2154
",Food Retailers,Cake & Pastry Retailers,Restaurant,False,61296802230,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2255650,L_61296819115,+61 2 9681 9115,Rug Galaxy,NSW,auburn,"Shop no- A 04 Primewest Megamall, Auburn NSW 2144, Australia",Retail,Others,Carpet store,False,61296819115,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,10,10,81.0,Tier 1,Retail
1709993,L_61292527797,+61 2 9252 7797,Pony Dining The Rocks,NSW,sydney,"Cnr Argyle Street and Kendall Lane, Sydney, New South Wales 2000 Australia",F&B,Dine-in Restaurant,"Steakhouse, Seafood",False,61292527797,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
1000060,L_61296870791,+61 2 9687 0791,Just Sports,NSW,parramatta,"
Shop 25, 330 Church St,
PARRAMATTA, NSW, 2150
",Retail,Sports Goods,Sporting goods,False,61296870791,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
2317488,L_61296878986,61296878986,Politix - Parramatta David Jones,NSW,parramatta,"David Jones Parramatta Corner Argyle &, Marsden St, Parramatta NSW 2150, Australia",Retail,Fashion & Accessories,Fashion accessories store,False,61296878986,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
2307755,L_61296892055,+61 2 9689 2055,Smiggle Parramatta,NSW,parramatta,"Shop 2175A/159-175 Church St, Parramatta NSW 2150, Australia",Retail,Fashion & Accessories,Bag shop,False,61296892055,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
991893,L_61296970009,+61 2 9697 0009,Lembah Anai,NSW,kensington,"
198 Anzac Pde,
KENSINGTON, NSW, 2033
",Restaurant,Restaurants & Bistros,Pan asian restaurant,False,61296970009,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2314355,L_61296982072,61296982072,Cafe Valentino,NSW,redfern,"Ground Floor 159 Redfern St Redfern, Sydney NSW 2016",F&B,Dine-in Restaurant,Cafe,False,61296982072,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1037099,L_61296988962,+61 2 9698 8962,Surry Hills Charcoal Chicken,NSW,surry hills,"
664 Crown Street,
SURRY HILLS, NSW, 2010
",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",,False,61296988962,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1711563,L_61296989994,+61 2 9698 9994,Rara,NSW,sydney,"66B Regent St Redfern, Sydney, New South Wales 2016 Australia",F&B,Dine-in Restaurant,Japanese,False,61296989994,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
856953,L_61297151677,+61 2 9715 1677,Lee Chef,NSW,burwood,"175 Burwood Rd, Burwood NSW 2134, Australia",,,Southeast Asian restaurant,False,61297151677,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,15,7,92.0,Tier 1,F&B
856966,L_61297152198,+61 2 9715 2198,Suzanne Grae Burwood,NSW,burwood,"Shop/341 Burwood Rd, Burwood NSW 2134, Australia",,,Women's clothing store,False,61297152198,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Retail
992609,L_61297153726,+61 2 9715 3726,Charcoal Chicks,NSW,croydon,"
22 The Strand,
CROYDON, NSW, 2132
",Restaurant,"Take Away Food, Pizza, Fish & Chips Shops",Chicken restaurant,False,61297153726,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
991024,L_61297161111,+61 2 9716 1111,"Merilux Paint 'N' Paper, Haberfield",NSW,parramatta,"
15 Parramatta Rd,
HABERFIELD, NSW, 2045
",Retail,Wallpaper & Wallcoverings,Paint store,False,61297161111,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
1041888,L_61297166751,+61 2 9716 6751,"Michel'S Patisserie, Ashfield",NSW,ashfield,"
Kiosk 6 Lower Level Ashfield Mall,
ASHFIELD, NSW, 2131
",Food Retailers,Cake & Pastry Retailers,Restaurant,False,61297166751,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
992666,L_61297189885,+61 2 9718 9885,Hong-C Chinese Restaurant,NSW,campsie,"
225 Beamish St,
CAMPSIE, NSW, 2194
",Restaurants & Bistros,Restaurants & Bistros,,False,61297189885,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
1026070,L_61292680725,+61 2 9268 0725,Knickknack Cafe,NSW,liverpool,"Shop 6/ 185-195 Liverpool St, Sydney, NSW 2000",Food & Beverage,Cafes,,False,61292680725,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1703892,L_61297210583,+61 2 9721 0583,Brooklyn'S Pizza Pasta Bar,NSW,parramatta,"320 Guildford Rd, Rosehill, Parramatta, New South Wales 2161 Australia",F&B,Quick-Service / Takeaway,Pizza,False,61297210583,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
1042905,L_61297244009,+61 2 9724 4009,Tenda Charcoal Chicken,NSW,fairfield,"Shop 2, 104 Ware St, Fairfield, NSW, 2165",Restaurants,Takeaways,Restaurant,False,61297244009,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
858389,L_61297260546,+61 2 9726 0546,Kim Thanh Hot Bread,NSW,cabramatta,"11/215 Railway Pde, Cabramatta NSW 2166, Australia",,,Bakery,False,61297260546,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,15,7,92.0,Tier 1,F&B
13756,L_61417601078,+61 417 601 078,Makeup By Regan,NSW,chatswood,"89 Greville St, Chatswood, NSW, 2067",,,Wedding Hair Beauty Services,False,61417601078,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,26.0,15,7,88.0,Tier 1,Beauty & Wellness
858586,L_61297269296,+61 2 9726 9296,Hong Jewellery,NSW,cabramatta,"15/97-99 John St, Cabramatta NSW 2166, Australia",,,Jewelry store,False,61297269296,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Retail
859560,L_61297390097,+61 2 9739 0097,Bangkok Spa Thai Massage Strathfield,NSW,strathfield,"1/43 The Boulevarde, Strathfield NSW 2135, Australia",,,Thai massage therapist,False,61297390097,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Beauty & Wellness
998253,L_61297419999,+61 2 9741 9999,Frucor Beverages Ltd,NSW,silverwater,"
99 Derby St,
SILVERWATER, NSW, 2128
",Restaurant,Soft Drink Distributors &/or Manufacturing,Juice/smoothie bar,False,61297419999,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
859940,L_61297433224,+61 2 9743 3224,Kingsmen Hair,NSW,rhodes,"Shop 70/1 Rider Blvd, Rhodes NSW 2138, Australia",,,Barber shop,False,61297433224,landline,1.0,1,Level 3,25,True,True,False,True,NSW,10,35,35.0,10,7,87.0,Tier 1,F&B
860150,L_61297443319,+61 2 9744 3319,The Strathfield Breast And Thyroid Centre,NSW,strathfield,"3 Everton Rd, Strathfield NSW 2135, Australia",,,Women's health clinic,False,61297443319,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Beauty & Wellness
860219,L_61297447722,+61 2 9744 7722,Hook Line & Sinker Burwood Westfield,NSW,burwood,"144/100-144 Burwood Rd, Burwood NSW 2134, Australia",,,Seafood restaurant,False,61297447722,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,15,7,92.0,Tier 1,F&B
1544677,L_61297453368,+61 2 9745 3368,Edomae Sushi Burwood,NSW,ashfield,"43 Belmore St, Ashfield, New South Wales 2134 Australia",Others,Others,Sushi,False,61297453368,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
1046750,L_61297466618,+61 2 9746 6618,Valos Holdings Pty Ltd,NSW,sydney,"C Blk Sydney Markets,
HOMEBUSH, NSW, 2140",Fruit & Vegetables,Fruit & Vegetables - Wholesale,,False,61297466618,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
2276354,L_61297483466,+61 2 9748 3466,Advanced Espresso Technology,NSW,silverwater,"24/28 Vore St, Silverwater NSW 2128, Australia",F&B,Cafe & Dessert,Coffee wholesaler,False,61297483466,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2317647,L_61297550511,61297550511,Mcdonald'S Villawood,NSW,villawood,"794-796 Woodville Rd, Villawood NSW 2163, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,False,61297550511,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1019552,L_61297593838,+61 2 9759 3838,Desert Rose,NSW,punchbowl,"Shp1/ 244 The Boulevarde, Punchbowl, NSWCafes PunchbowlCafe Punchbowl",Food & Drink,Cafes Punchbowl,Restaurant,False,61297593838,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1706322,L_61297601919,+61 2 9760 1919,Mina Bakery,NSW,holroyd,"174 Merrylands Rd Merrylands, Nsw, Merrylands, Holroyd, New South Wales 2160 Australia",F&B,Dine-in Restaurant,"Pizza, Cafe",False,61297601919,landline,1.0,1,Level 3,25,True,True,True,True,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1706659,L_61297631222,+61 2 9763 1222,Hiroba,NSW,strathfield,"1 Albert Rd, Strathfield, New South Wales 2135 Australia",F&B,Dine-in Restaurant,"Japanese, Asian • $$ - $$$",False,61297631222,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
2306900,L_61297685768,+61 2 9768 5768,The Seat Restaurant,NSW,north rocks,"shop 94 328/336 N Rocks Rd, North Rocks NSW 2151, Australia",F&B,International Restaurant,Thai restaurant,False,61297685768,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1036737,L_61292111337,+61 2 9211 1337,Great Southern Bar,NSW,haymarket,"717 George St, Haymarket, NSW 2000",Food and Drink,Pubs,Hotel,False,61292111337,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
1626671,L_61297721302,+61 2 9772 1302,George'S Takeaway,NSW,bankstown,"130 Cahors Rd, Padstow, Bankstown, New South Wales 2211 Australia",F&B,Quick-Service / Takeaway,"Quick Bites, Fast food • $",False,61297721302,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,10,10,90.0,Tier 1,F&B
1314046,L_61297731934,+61 2 9773 1934,Jteez,NSW,panania,"50 Anderson Ave, Panania NSW 2213, Australia",F&B,Dine-in Restaurant,Cafe,False,61297731934,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1015510,L_61297735088,+61 2 9773 5088,Panania Chicken & Seafood,NSW,panania,"52A Anderson Ave, Panania, NSW, 2213",Restaurants,Takeaways,,False,61297735088,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1007889,L_61297741197,+61 2 9774 1197,Revesby Seafood,NSW,revesby,"2 Revesby Pl, Revesby, NSW, 2212",Restaurants,Takeaways,Restaurant,False,61297741197,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
887460,L_61297871519,+61 2 9787 1519,Hair Today,NSW,campsie,"Campsie Centre, 31c/14 Amy St, Campsie NSW 2194, Australia",,,Hair salon,False,61297871519,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Beauty & Wellness
887641,L_61297894298,+61 2 9789 4298,Budget Supermarket And Tobacconist,NSW,campsie,"61 McKern St, Campsie NSW 2194, Australia",,,Grocery store,False,61297894298,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,15,7,92.0,Tier 1,F&B
2314514,L_61297894885,61297894885,Lahood Snooker Salon,NSW,campsie,210 Beamish Street Campsie  NSW  2194,Beauty & Wellness,Beauty Salon / Barber,Salon,False,61297894885,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Beauty & Wellness
1045106,L_61297900658,+61 2 9790 0658,Sas Deli,NSW,yagoona,"447 Hume Hwy, Yagoona, NSW 2199",Grocery,Delicatessens,,False,61297900658,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1019961,L_61297901853,+61 2 9790 1853,Quang Minh Asian Groceries,NSW,bankstown,"314 Chapel Rd, Bankstown, NSWGroceries BankstownGrocery Stores BankstownSupermarkets Bankstown",Retail,Groceries Bankstown,Grocery store,False,61297901853,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,10,10,81.0,Tier 1,Retail
1046732,L_61297919181,+61 2 9791 9181,Lina'S Deli,NSW,bankstown,"Shop T 224 Banksto Shop 224/ 1a North Tce, Bankstown, NSW 2200",Grocery,Delicatessens,Retail,False,61297919181,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,10,10,90.0,Tier 1,F&B
1012934,L_61297904279,+61 2 9790 4279,New Vogue Hair & Beauty,NSW,bankstown,"382 Chapel Rd, Bankstown, NSW, 2200",Retail,Electronics & Appliances,Mobile phone repair shop,False,61297904279,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,10,10,81.0,Tier 1,Retail
993324,L_61297977284,+61 2 9797 7284,New Shanghai Chinese Restaurant,NSW,liverpool,"
273 Liverpool Rd,
ASHFIELD, NSW, 2131
",Restaurants & Bistros,Restaurants & Bistros,,False,61297977284,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1022032,L_61297984096,+61 2 9798 4096,Napoli In Bocca Restaurant,NSW,haberfield,"73 Dalhousie St, Haberfield, NSW, 2045",Restaurant,Restaurants,Tripadvisor (208) Â· Italian restaurant,False,61297984096,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2301755,L_61298048861,+61 2 9804 8861,Sini Care Eastwood,NSW,eastwood,"208/62 Rowe St, Eastwood NSW 2122, Australia",Beauty & Wellness,Beauty Salon / Barber,Health and beauty shop,False,61298048861,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Beauty & Wellness
1650071,L_61298083998,+61 2 9808 3998,Red Spoon Top Ryde,,ryde,"Shop 3002R, G Level, La Piazza Corner of Blaxland Rd and Devil St, Ryde, New South Wales Australia",F&B,Dine-in Restaurant,"Asian, Thai",False,61298083998,landline,1.0,1,Level 3,25,True,True,True,False,AU_rescued,10,35,35.0,1,10,81.0,Tier 1,F&B
1022068,L_61298101633,+61 2 9810 1633,Barn Cafe & Grocery Pty Ltd The,NSW,rozelle,"731-735 Darling St,
ROZELLE, NSW, 2039",Restaurants & Bistros,Restaurants & Bistros,,False,61298101633,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
888413,L_61297939992,+61 2 9793 9992,Bread Station Bankstown,NSW,bankstown,"31 Bankstown City Plaza, Bankstown NSW 2200, Australia",,,Bakery,False,61297939992,landline,1.0,1,Level 3,25,True,True,False,True,NSW,10,35,35.0,10,7,87.0,Tier 1,F&B
1416935,L_61298187318,+61 2 9818 7318,Ariana Klepac Publishing,NSW,balmain,"17 Ann St, Balmain NSW 2041, Australia",Others,Others,Book publisher,False,61298187318,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1020092,L_61298253071,+61 2 9825 3071,Foodtown Hammondville,NSW,hammondville,"48 Walder Rd, Hammondville, NSWGroceries HammondvilleGrocery Stores HammondvilleSupermarkets Hammondville",Groceries,Groceries Hammondville,,False,61298253071,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1653005,L_61298313110,+61 2 9831 3110,Everyday Bbq Fast Food,NSW,blacktown,"6 St Martins Cres Shop 6, Blacktown, New South Wales 2148 Australia",Others,Others,Barbecue,False,61298313110,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1038010,L_61298321875,+61 2 9832 1875,Big Mouth Cafe,NSW,minchinbury,"Minchin Drive,
MINCHINBURY, NSW, 2770",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Food delivery service,False,61298321875,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1703804,L_61278059413,+61 2 7805 9413,Rivareno Gelato Parramatta,NSW,parramatta,"Shop 4.06 Building 4, Parramatta Square 12 Darcy Street Parramatta, Parramatta, New South Wales 2150 Australia",F&B,Dine-in Restaurant,"Dessert, Italian",False,61278059413,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
2317807,L_61298707708,61298707708,Kfc North Ryde,NSW,north ryde,"295-297 Lane Cove Rd, North Ryde NSW 2113, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,False,61298707708,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1023039,L_61298747960,+61 2 9874 7960,United Pharmacy Care Pty Ltd,NSW,eastwood,"86 Rowe St, Eastwood, NSWPharmacy EastwoodPharmacies Eastwood",Retail,Pharmacy Eastwood,Pharmacy,False,61298747960,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
2301767,L_61298749889,+61 2 9874 9889,Gaga Ktv Lounge,NSW,eastwood,"1/127 Rowe St, Eastwood NSW 2122, Australia",F&B,Bar / Pub / Nightlife,Karaoke bar,False,61298749889,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
2306965,L_61298883440,+61 2 9888 3440,Tgi Fridays Macquarie,NSW,north ryde,"Macquarie Shopping Centre, 454 Herring Rd, North Ryde NSW 2113, Australia",F&B,International Restaurant,American restaurant,False,61298883440,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1034657,L_61298848900,+61 2 9884 8900,Gregory Jewellers Chatswood Boutique,NSW,chatswood,"Level 4, Shop 464 Westfield Chatswood 1 Anderson St,, Chatswood NSW, AUSTRALIA 2067",Retail,Jewelry,Facebook (10) Â· Jewelry store,False,61298848900,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
